user_idx,item_idx,rating
2635,8953,1.2131947
2635,1967,1.1750476
2635,1401,1.1749527
2635,2789,1.1718172
2635,1427,1.1709948
2635,673,1.1519427
2635,2167,1.1482548
2635,338,1.1464095
2635,3235,1.117526
2636,1095,7.656784
2636,1206,7.3845687
2636,5084,7.291339
2636,1021,7.284778
2636,2158,6.691072
2636,658,6.6817713
2636,4971,6.5618963
2636,1453,6.4079804
2636,2270,6.3733096
2636,6370,6.1832547
2637,2391,7.438255
2637,2827,7.295253
2637,1327,7.2382646
2637,1278,7.198176
2637,2135,7.1610136
2637,2141,7.0869746
2637,798,6.9419556
2637,628,6.852132
2637,1419,6.6788754
2637,3866,6.607455
2638,2233,7.916959
2638,1661,7.8584704
2638,4654,7.0493813
2638,1004,6.952419
2638,1214,6.9317513
2638,6515,6.9259496
2638,703,6.785587
2638,4559,6.634093
2638,3982,6.618073
2638,1487,6.598465
2639,1305,7.8535285
2639,2463,7.5050406
2639,3204,7.0731716
2639,1488,6.96083
2639,1964,6.877582
2639,2245,6.8763165
2639,630,6.8617253
2639,3041,6.829321
2639,11450,6.7120495
2639,7134,6.6942453
2642,937,7.0704184
2642,1961,7.0516467
2642,738,6.8071556
2642,3227,6.667853
2642,13225,6.5872345
2642,2492,6.5806856
2642,1660,6.563829
2642,8796,6.52465
2642,6758,6.4289417
2642,1949,6.366869
2643,641,4.1520605
2643,5160,4.107938
2643,1207,4.1043477
2643,253,3.9992812
2643,3730,3.9636898
2643,3693,3.769059
2643,1844,3.6329997
2643,2095,3.6216295
2643,4347,3.619359
2643,2820,3.6061704
2645,433,3.9991693
2645,2095,3.8777895
2645,8953,3.8572662
2645,1303,3.8335557
2645,1977,3.754851
2645,2021,3.6777987
2645,1967,3.6567557
2645,1451,3.653768
2645,804,3.6129768
2645,641,3.6006346
2647,2733,1.7939607
2647,1413,1.6276088
2647,941,1.5345356
2647,1868,1.5149791
2647,2332,1.492315
2647,4233,1.4500322
2647,2291,1.4286673
2647,564,1.4194213
2647,1840,1.4102294
2647,968,1.407751
2648,3949,8.150949
2648,1413,8.069467
2648,1972,7.733181
2648,1731,7.248268
2648,1448,7.0932603
2648,903,6.9083
2648,6839,6.830952
2648,4513,6.7433243
2648,2115,6.711057
2648,2142,6.6814876
2649,2718,10.815067
2649,4598,10.696869
2649,3341,10.662964
2649,3691,10.562181
2649,3272,9.838554
2649,2500,9.781289
2649,3217,9.579146
2649,2148,9.133474
2649,4606,8.997363
2649,7525,8.974719
2654,781,7.552216
2654,5573,7.4833074
2654,2382,7.429016
2654,7681,6.9354515
2654,5272,6.8734703
2654,6379,6.8562555
2654,2039,6.704374
2654,2738,6.6596265
2654,6440,6.6491747
2654,4258,6.6343904
2657,1413,9.219318
2657,4661,9.123709
2657,1119,9.039233
2657,2718,8.979986
2657,2326,8.753723
2657,8638,8.547749
2657,903,8.344649
2657,7055,8.291378
2657,2332,8.256967
2657,2967,8.246529
2658,3116,7.2690735
2658,1079,7.0563807
2658,1157,6.9629745
2658,2428,6.962743
2658,2106,6.9029446
2658,8863,6.896602
2658,1905,6.828518
2658,3747,6.823593
2658,3744,6.8057585
2658,3105,6.8051496
2661,2368,9.669081
2661,1097,9.648336
2661,2964,8.796173
2661,1215,8.688139
2661,1164,8.61606
2661,3619,8.562419
2661,1685,8.335431
2661,9556,8.262283
2661,2324,8.132659
2661,1201,8.096979
2667,2950,4.99924
2667,3485,4.858864
2667,2095,4.2888837
2667,2686,4.283786
2667,3894,4.2135653
2667,1283,4.018162
2667,5842,3.9221597
2667,3769,3.9064617
2667,2315,3.7938454
2667,4698,3.7814443
2668,1167,7.9132237
2668,1828,7.5329857
2668,3143,7.3067436
2668,1388,7.2980266
2668,641,6.9523425
2668,579,6.9398975
2668,2021,6.9160466
2668,3735,6.908538
2668,1414,6.906457
2668,4538,6.727485
2669,1306,5.8625617
2669,4971,5.262132
2669,2063,5.0871325
2669,2701,4.997896
2669,8449,4.9750495
2669,2257,4.9526515
2669,2006,4.939633
2669,2483,4.760279
2669,3062,4.7386875
2669,12907,4.7318783
2671,1367,1.946291
2671,338,1.9307747
2671,1643,1.7177072
2671,1754,1.6993817
2671,1674,1.6747028
2671,634,1.6600103
2671,939,1.6346248
2671,2635,1.6325537
2671,3746,1.6231921
2671,1889,1.6206986
2672,1474,6.482099
2672,7025,6.4675884
2672,1814,6.398496
2672,2029,6.075283
2672,2368,6.073663
2672,1164,6.055705
2672,1868,6.040148
2672,1774,6.0099525
2672,4233,5.850661
2672,5918,5.7873406
2673,1153,8.281807
2673,1334,7.3799496
2673,1522,6.9159117
2673,1983,6.9012437
2673,1305,6.8462973
2673,1196,6.7735314
2673,4652,6.7549067
2673,3275,6.7326756
2673,5800,6.7036395
2673,2304,6.6038957
2675,1745,4.018638
2675,2325,3.9992383
2675,2339,3.99662
2675,1193,3.7360287
2675,1521,3.709075
2675,5839,3.6721737
2675,1843,3.6360893
2675,2220,3.5738873
2675,8996,3.5702431
2675,1199,3.482067
2676,1489,8.605659
2676,2505,7.276366
2676,1613,7.2523165
2676,1678,6.9968133
2676,4396,6.9051695
2676,493,6.840353
2676,4129,6.720734
2676,1549,6.643296
2676,1809,6.5570397
2676,2508,6.4929333
2679,6708,8.48578
2679,1874,8.00691
2679,4936,7.9610972
2679,2418,7.824566
2679,8086,7.777178
2679,545,7.540991
2679,1184,7.339227
2679,1134,7.2151556
2679,3477,7.1908307
2679,1793,7.1678348
2680,1847,6.774244
2680,2656,6.0366535
2680,2038,5.995858
2680,2820,5.9028296
2680,3269,5.7806606
2680,4813,5.715334
2680,5816,5.700014
2680,3217,5.6447706
2680,304,5.613428
2680,3476,5.603224
2684,2303,8.137067
2684,8676,7.7948337
2684,3630,7.74383
2684,2666,7.4386806
2684,2771,7.4101734
2684,1463,7.2847424
2684,2039,7.178199
2684,3171,7.0751305
2684,3138,6.9373007
2684,3455,6.9303846
2685,5537,1.6143483
2685,1590,1.5613523
2685,2283,1.4941862
2685,2636,1.4890745
2685,7548,1.4584366
2685,3297,1.443392
2685,2392,1.43534
2685,4229,1.4211972
2685,2233,1.4112101
2685,3386,1.3925613
2688,1038,4.99919
2688,2492,4.5258875
2688,1638,4.5005946
2688,2150,4.2740283
2688,5284,4.1282067
2688,1116,4.116163
2688,423,4.0451584
2688,7762,4.0265484
2688,4992,4.008444
2688,1689,3.9966874
2689,3477,5.651705
2689,1659,5.4579744
2689,2754,5.2889566
2689,698,5.195575
2689,1366,5.0563426
2689,1134,4.940303
2689,1203,4.939584
2689,2965,4.886999
2689,5029,4.848402
2689,3014,4.7875586
2690,3061,5.0558357
2690,3946,4.918566
2690,5842,4.873053
2690,2015,4.7845035
2690,1196,4.6595035
2690,1633,4.6536083
2690,4533,4.5833836
2690,1772,4.5369506
2690,574,4.529121
2690,1266,4.495877
2691,3153,4.999144
2691,2965,4.795688
2691,1745,4.6776924
2691,1366,4.6569524
2691,7681,4.385584
2691,1528,4.3358736
2691,4282,4.3325443
2691,4258,4.2580705
2691,4705,4.101998
2691,6602,3.9940453
2692,1486,6.8997455
2692,1090,6.8610954
2692,3634,6.8175764
2692,3272,6.763872
2692,1226,6.7499
2692,2127,6.723783
2692,1754,6.610395
2692,1415,6.549749
2692,3364,6.512116
2692,903,6.411091
2696,922,7.6636534
2696,1355,7.212118
2696,3544,7.0431976
2696,6959,6.8854847
2696,1209,6.7204804
2696,362,6.7118053
2696,3461,6.6906757
2696,1737,6.605474
2696,1775,6.595737
2696,10964,6.5426064
2698,1552,8.976877
2698,1788,8.493781
2698,2251,7.5002155
2698,2409,7.36831
2698,2970,7.2213283
2698,2380,7.1959248
2698,6554,7.195567
2698,1644,7.1384153
2698,2793,6.7847967
2698,6380,6.7818627
2700,3834,6.877642
2700,3682,6.741724
2700,1874,6.515768
2700,1029,6.4688363
2700,5991,6.4138694
2700,3819,6.4041324
2700,6364,6.1895814
2700,2687,6.1878977
2700,545,6.181623
2700,1312,6.1324587
2701,2965,5.8085146
2701,357,5.497641
2701,992,5.394905
2701,6712,5.340346
2701,2447,5.2893877
2701,3102,5.197833
2701,1905,5.0364475
2701,1479,5.014164
2701,1194,5.0128345
2701,6789,4.99877
2702,26064,0.0
2702,26054,0.0
2702,26034,0.0
2702,26024,0.0
2702,26004,0.0
2702,25994,0.0
2702,25964,0.0
2702,25944,0.0
2702,25934,0.0
2702,25914,0.0
2703,5537,6.5996113
2703,1467,6.4191976
2703,9326,6.328164
2703,3695,6.3203635
2703,2207,6.276019
2703,544,6.1315145
2703,2283,6.0375257
2703,1889,5.818172
2703,862,5.792192
2703,1590,5.7831054
2706,4021,7.070504
2706,15400,6.919071
2706,980,6.818912
2706,1095,6.7843504
2706,5731,6.5814753
2706,583,6.580014
2706,13654,6.5645204
2706,6606,6.5575185
2706,4208,6.5506177
2706,6758,6.467726
2708,1794,6.9751306
2708,4085,6.7884507
2708,1340,6.367191
2708,720,6.334505
2708,2563,6.3141384
2708,3287,6.2984276
2708,5573,6.285431
2708,1479,6.186925
2708,1456,6.0714507
2708,1786,5.7086406
2713,1292,1.8854496
2713,1326,1.6727521
2713,1902,1.6557013
2713,1364,1.5084807
2713,930,1.5079751
2713,852,1.4651392
2713,7027,1.4427478
2713,2668,1.436284
2713,1969,1.4311885
2713,15427,1.4278747
2715,5991,6.2690353
2715,3819,6.2254343
2715,4450,6.097861
2715,3531,5.707057
2715,8150,5.6930823
2715,849,5.669831
2715,1720,5.5044994
2715,2491,5.47847
2715,3834,5.46942
2715,3863,5.450463
2716,5900,4.999053
2716,3245,4.9090075
2716,4897,4.8848867
2716,1810,4.7268
2716,5045,4.5412245
2716,827,4.5335026
2716,6524,4.5021377
2716,579,4.435763
2716,2110,4.3656673
2716,2393,4.312621
2718,655,4.999279
2718,3124,4.196313
2718,1607,4.17741
2718,3041,4.081294
2718,2949,4.0535326
2718,2798,3.9583855
2718,1952,3.903933
2718,2996,3.8332973
2718,6659,3.796067
2718,408,3.724515
2719,3061,7.186766
2719,3414,6.9169974
2719,4229,6.8781214
2719,425,6.471306
2719,1196,6.438877
2719,1639,6.362298
2719,8953,6.3572693
2719,1633,6.2234263
2719,4533,6.1800876
2719,1106,6.177342
2720,1095,16.03491
2720,2546,15.16674
2720,1307,14.756275
2720,914,14.546759
2720,2717,14.191371
2720,2233,14.179129
2720,2561,14.115923
2720,2923,14.055107
2720,7111,13.985763
2720,4755,13.716357
2722,1511,5.9616804
2722,4766,5.242675
2722,3477,5.101553
2722,3086,5.0974593
2722,1874,5.0096416
2722,750,4.998948
2722,466,4.998525
2722,992,4.9881735
2722,3284,4.985317
2722,2781,4.9745393
2723,3232,1.1993943
2723,814,1.164892
2723,2303,1.1098626
2723,3247,1.1028471
2723,1292,1.076108
2723,8676,1.068694
2723,2214,1.0300806
2723,793,0.99976945
2723,7027,0.9892005
2723,2036,0.98202103
2724,1446,5.99953
2724,2920,5.797807
2724,6364,5.668698
2724,3124,5.635004
2724,726,5.5958495
2724,3223,5.5531654
2724,536,5.4883204
2724,1948,5.384349
2724,568,5.323228
2724,1388,5.3186555
2725,2491,3.2463756
2725,4450,3.2304933
2725,6364,3.129395
2725,849,3.056476
2725,5173,3.0221066
2725,3531,2.969932
2725,5991,2.9663968
2725,397,2.8466425
2725,2204,2.8083324
2725,2370,2.804369
2726,3322,8.544175
2726,2754,7.404558
2726,5420,7.3629284
2726,4569,7.3275642
2726,1511,7.243588
2726,4900,7.1973906
2726,3946,7.0585456
2726,9659,6.8861723
2726,2418,6.8774986
2726,6708,6.787862
2730,3660,5.097718
2730,1433,5.094611
2730,1631,4.9809866
2730,2492,4.778013
2730,1638,4.6722856
2730,2520,4.6558022
2730,2555,4.459097
2730,1179,4.453791
2730,8932,4.4476995
2730,2339,4.354623
2732,1890,4.999103
2732,2303,4.8864207
2732,408,4.8709774
2732,6440,4.802219
2732,2823,4.735584
2732,2039,4.596931
2732,1224,4.3371544
2732,1463,4.28365
2732,2738,4.264221
2732,277,4.252277
2733,1915,4.9991007
2733,2018,4.7563066
2733,3254,4.6263285
2733,1337,4.62193
2733,3310,4.5799637
2733,1129,4.576668
2733,6964,4.4394493
2733,1464,4.369152
2733,8447,4.281088
2733,2860,4.131261
2734,1240,7.850853
2734,1888,7.7570004
2734,1779,7.565996
2734,1874,7.534633
2734,2304,7.240719
2734,3913,7.004203
2734,3197,6.9381986
2734,2861,6.727963
2734,2244,6.6660113
2734,1530,6.6634083
2735,3830,7.969542
2735,3874,7.470395
2735,4698,7.390783
2735,2481,7.3437166
2735,1430,7.2274427
2735,2004,7.106453
2735,1954,6.8286233
2735,2881,6.8042116
2735,669,6.721012
2735,2233,6.5824146
2737,1902,9.831271
2737,2214,8.872595
2737,7525,8.242105
2737,990,8.195237
2737,2940,7.932618
2737,2637,7.7979493
2737,4598,7.7145534
2737,1060,7.3194313
2737,3691,7.310137
2737,3341,7.125057
2741,2250,1.6652747
2741,1168,1.5633122
2741,3352,1.5206097
2741,6543,1.4831026
2741,14671,1.4582057
2741,774,1.452686
2741,6080,1.4465522
2741,2549,1.4407911
2741,1148,1.4018825
2741,1166,1.388894
2744,4363,7.7571626
2744,5491,7.181002
2744,1157,6.9533525
2744,2288,6.434651
2744,1577,6.3508773
2744,1168,6.3121557
2744,3467,6.2594075
2744,674,6.25413
2744,2068,6.031898
2744,10259,5.963853
2745,1306,4.9427276
2745,3716,4.8772845
2745,7681,4.648488
2745,3369,4.6045995
2745,3240,4.457698
2745,1821,4.456765
2745,3114,4.450306
2745,6034,4.3392234
2745,1352,4.329274
2745,1732,4.3145323
2746,5537,1.6143483
2746,1590,1.5613523
2746,2283,1.4941862
2746,2636,1.4890745
2746,7548,1.4584366
2746,3297,1.443392
2746,2392,1.43534
2746,4229,1.4211972
2746,2233,1.4112101
2746,3386,1.3925613
2749,1149,4.9993534
2749,4127,3.975991
2749,1532,3.9179456
2749,4538,3.8565605
2749,938,3.8150485
2749,897,3.7657404
2749,1352,3.7544975
2749,3232,3.6155565
2749,2007,3.5252016
2749,3336,3.5058944
2753,1354,7.767588
2753,6758,7.257427
2753,2936,7.09064
2753,6329,6.871166
2753,5992,6.638986
2753,583,6.611568
2753,3123,6.6091557
2753,7445,6.531684
2753,3516,6.5127354
2753,5706,6.412324
2757,8150,7.6979647
2757,3623,6.844139
2757,3933,6.6676803
2757,5161,6.4010777
2757,1935,6.372243
2757,4095,6.3155355
2757,3261,6.272505
2757,3013,6.2719755
2757,3609,6.244811
2757,3173,6.088119
2759,3716,8.71485
2759,1828,7.966514
2759,2303,7.9412804
2759,2039,7.5768657
2759,3143,7.313652
2759,408,7.2195287
2759,6440,7.0983014
2759,2872,6.764422
2759,1636,6.556232
2759,1384,6.5261946
2760,1339,4.9993353
2760,3123,4.184125
2760,5739,4.0395207
2760,2276,3.950922
2760,1156,3.9298239
2760,4766,3.87472
2760,2635,3.8152127
2760,4044,3.7716548
2760,3874,3.7409267
2760,669,3.7213626
2763,4247,6.966984
2763,6248,6.8284574
2763,3630,6.7909007
2763,2666,6.7292657
2763,874,6.587186
2763,2961,6.334178
2763,5036,6.269953
2763,1050,6.204828
2763,1101,6.1940684
2763,2828,6.0566444
2764,2732,7.518437
2764,3687,6.9480886
2764,6834,6.8817606
2764,2694,6.7911673
2764,1039,6.48472
2764,5951,6.4625435
2764,1687,6.405188
2764,2887,6.3795977
2764,1388,6.161947
2764,963,6.1374846
2766,1337,8.415745
2766,5201,8.240345
2766,7344,8.229543
2766,3315,8.030671
2766,1330,7.892494
2766,4870,7.6242266
2766,2771,7.3924904
2766,2186,7.2646713
2766,1245,7.0888033
2766,632,7.0233793
2768,1415,6.29053
2768,723,5.843526
2768,3183,5.5058084
2768,273,4.998856
2768,6703,4.911035
2768,863,4.7999177
2768,7026,4.792069
2768,1374,4.702223
2768,5736,4.6999297
2768,5045,4.671625
2770,1834,4.0791907
2770,947,3.9992912
2770,3662,3.9959226
2770,5122,3.6746645
2770,5537,3.595237
2770,4990,3.522923
2770,3174,3.368061
2770,1314,3.2963119
2770,5640,3.29054
2770,1025,3.2853909
2772,6897,12.668296
2772,553,12.632855
2772,1810,11.414504
2772,1977,11.413305
2772,1554,10.988116
2772,1737,10.929216
2772,3275,10.91564
2772,9326,10.838167
2772,3016,10.822224
2772,8953,10.816415
2774,669,3.7593741
2774,3830,3.7107973
2774,3083,3.5776691
2774,1515,3.5474997
2774,4559,3.3779294
2774,744,3.3734696
2774,1004,3.3533542
2774,2680,3.3381586
2774,1806,3.315967
2774,1562,3.3104162
2775,5537,1.6143483
2775,1590,1.5613523
2775,2283,1.4941862
2775,2636,1.4890745
2775,7548,1.4584366
2775,3297,1.443392
2775,2392,1.43534
2775,4229,1.4211972
2775,2233,1.4112101
2775,3386,1.3925613
2777,5739,1.1530181
2777,3086,1.080303
2777,4766,1.0714068
2777,3987,1.0506935
2777,1339,1.029163
2777,2635,1.0199167
2777,1246,1.0011686
2777,2407,0.9997731
2777,2276,0.9992056
2777,2781,0.9641575
2780,1137,6.063159
2780,840,5.5605106
2780,1427,5.462514
2780,3476,5.4183917
2780,1689,5.1798587
2780,3263,5.0045896
2780,1782,5.000036
2780,3253,4.99645
2780,2637,4.990135
2780,3235,4.9553456
2781,2370,3.9994144
2781,2022,3.5496526
2781,14671,3.5481184
2781,1281,3.4228716
2781,3687,3.3071826
2781,3100,3.2875977
2781,2021,3.270596
2781,1388,3.040339
2781,2250,3.0356932
2781,4363,2.9725676
2783,5510,8.178879
2783,2855,7.012686
2783,1764,6.9436674
2783,1149,6.9399166
2783,1395,6.764026
2783,8676,6.592491
2783,1485,6.5612965
2783,3232,6.553828
2783,2679,6.549866
2783,728,6.545148
2786,963,3.999461
2786,1573,3.2593987
2786,1759,3.054411
2786,2962,3.032889
2786,1359,2.9489412
2786,2965,2.943705
2786,1866,2.9071708
2786,668,2.8883574
2786,6834,2.8532379
2786,1207,2.8449843
2787,1355,4.9992967
2787,3029,4.2433114
2787,3041,3.9685512
2787,1208,3.9647713
2787,3544,3.951108
2787,3558,3.901182
2787,2238,3.8016677
2787,6106,3.7897935
2787,1303,3.7587824
2787,2278,3.7330713
2788,1669,4.1853137
2788,1761,3.423818
2788,1374,3.3826897
2788,1224,3.33709
2788,4576,3.2967105
2788,3230,3.2938662
2788,751,3.125009
2788,4976,3.1175756
2788,2798,3.1167147
2788,1985,3.098665
2789,2341,6.7715607
2789,671,6.0822153
2789,2017,6.0271363
2789,2220,5.770586
2789,1092,5.522675
2789,798,5.374501
2789,1196,5.348463
2789,6074,5.3276677
2789,1521,5.009316
2789,5552,4.99862
2791,658,2.1072948
2791,6708,2.0830767
2791,1206,2.0345874
2791,2354,2.0127606
2791,1402,2.0060518
2791,1134,1.9637568
2791,3987,1.8873993
2791,4680,1.8852386
2791,842,1.8845593
2791,1157,1.8705392
2792,2923,5.253828
2792,584,4.999993
2792,915,4.9971094
2792,937,4.8766026
2792,1961,4.781127
2792,3098,4.7670355
2792,2243,4.7493396
2792,3129,4.58889
2792,1660,4.518661
2792,2101,4.352142
2793,1789,1.1011176
2793,2686,1.0806308
2793,212,0.99979097
2793,2026,0.9874291
2793,3126,0.9727529
2793,1473,0.9708683
2793,3485,0.95722276
2793,5842,0.9455344
2793,6242,0.94219995
2793,1733,0.9248135
2794,1562,0.99983877
2794,1515,0.9861426
2794,3197,0.8636762
2794,4970,0.8567876
2794,3830,0.83357126
2794,706,0.82772046
2794,1806,0.82490206
2794,876,0.79972357
2794,4193,0.77041644
2794,3083,0.76521724
2796,2150,1.8462652
2796,2368,1.8092775
2796,8150,1.678335
2796,1362,1.6368706
2796,5503,1.5782309
2796,1201,1.5557718
2796,2778,1.5451913
2796,636,1.522254
2796,3173,1.5217527
2796,3228,1.5108602
2798,3919,8.014307
2798,928,7.761547
2798,1366,7.5380464
2798,2514,7.4173594
2798,4363,7.2232275
2798,6080,7.0730295
2798,1941,7.0183287
2798,7072,6.9472423
2798,640,6.8619666
2798,609,6.7437315
2799,2500,5.2044168
2799,1024,4.5558043
2799,4672,4.3997984
2799,862,4.2200108
2799,1069,4.077322
2799,4594,4.018446
2799,208,3.9990757
2799,2437,3.998782
2799,1898,3.91123
2799,259,3.8315802
2801,1745,8.178905
2801,1638,7.260805
2801,2492,7.1377015
2801,4544,7.0431685
2801,1795,6.9822726
2801,2339,6.9558406
2801,1186,6.7315702
2801,1707,6.5638375
2801,1565,6.500577
2801,1433,6.45578
2805,6834,7.9958954
2805,4672,7.8714757
2805,1669,7.5939717
2805,2784,7.4619794
2805,1412,7.090009
2805,2068,6.6723695
2805,4879,6.6635017
2805,2887,6.6520753
2805,1954,6.6076703
2805,1564,6.6076136
2810,1529,6.339653
2810,3029,6.150405
2810,3232,5.9038467
2810,2195,5.873107
2810,2306,5.871169
2810,866,5.7280607
2810,2087,5.5059853
2810,1606,5.476507
2810,1208,5.46159
2810,8676,5.4227076
2812,2970,7.32509
2812,2500,6.889054
2812,814,6.1064596
2812,2531,6.1034694
2812,4870,6.0500546
2812,3310,5.9776525
2812,1462,5.8948374
2812,2380,5.8168197
2812,4539,5.7491655
2812,1592,5.680074
2813,3116,5.023181
2813,3612,4.999153
2813,1079,4.870085
2813,3623,4.7027006
2813,5418,4.6309743
2813,8434,4.376939
2813,3744,4.3402843
2813,7741,4.2627773
2813,5336,4.2342787
2813,1127,4.0308094
2815,992,12.0508
2815,2965,10.773884
2815,2727,9.327802
2815,1980,9.260457
2815,1972,9.2421255
2815,3029,9.070982
2815,1905,9.0385895
2815,2773,9.011187
2815,5178,8.946645
2815,5616,8.911367
2817,3817,5.168428
2817,964,4.998971
2817,1388,4.930318
2817,2390,4.8536677
2817,6440,4.786581
2817,11803,4.721603
2817,6364,4.603219
2817,2872,4.5978565
2817,3754,4.5963845
2817,5491,4.575921
2818,1021,4.9993916
2818,2561,4.10306
2818,6535,4.091708
2818,7334,3.9596167
2818,4971,3.9169805
2818,1453,3.8016257
2818,2103,3.7940845
2818,1095,3.760875
2818,5084,3.7447438
2818,2526,3.6410575
2819,8086,5.32237
2819,5991,5.023653
2819,2830,4.998983
2819,2530,4.9936833
2819,3336,4.9704123
2819,3531,4.899133
2819,1874,4.8503513
2819,397,4.8201213
2819,3819,4.802765
2819,5224,4.738487
2820,2965,7.461919
2820,2115,7.2327485
2820,4010,6.934812
2820,1479,6.898474
2820,3102,6.8070025
2820,6712,6.767309
2820,1794,6.7121267
2820,3345,6.7115645
2820,13282,6.6734385
2820,1745,6.634595
2823,26064,0.0
2823,26054,0.0
2823,26034,0.0
2823,26024,0.0
2823,26004,0.0
2823,25994,0.0
2823,25964,0.0
2823,25944,0.0
2823,25934,0.0
2823,25914,0.0
2825,3580,1.0612977
2825,1875,1.018208
2825,1877,0.999774
2825,6206,0.9957708
2825,3806,0.98561543
2825,6805,0.970235
2825,481,0.9603622
2825,3061,0.93188006
2825,1829,0.92491674
2825,9326,0.9064513
2826,4569,1.2923602
2826,1511,1.2807659
2826,6726,1.273716
2826,3667,1.2677664
2826,1184,1.2407585
2826,3352,1.2333132
2826,1166,1.2275232
2826,1972,1.2266027
2826,5578,1.2245454
2826,3834,1.1920412
2828,1616,1.1872951
2828,2115,1.1622292
2828,1723,1.1138685
2828,1625,1.0996447
2828,2312,1.0964583
2828,2345,1.0840219
2828,3054,1.0793931
2828,733,1.0400995
2828,1267,1.0335484
2828,1236,1.0291102
2829,1413,3.0731065
2829,4661,3.041236
2829,1119,3.0130775
2829,2718,2.993329
2829,2326,2.917908
2829,8638,2.8492496
2829,903,2.7815504
2829,7055,2.7637925
2829,2332,2.7523222
2829,2967,2.7488432
2830,1046,1.4967458
2830,1415,1.4325159
2830,723,1.4147927
2830,1486,1.3348652
2830,8442,1.2743733
2830,4045,1.2494885
2830,2133,1.229066
2830,2344,1.2190715
2830,779,1.2118883
2830,273,1.2096038
2834,1384,4.9992213
2834,454,4.659538
2834,2303,4.3654847
2834,8201,4.3192286
2834,277,4.2539616
2834,1798,4.218022
2834,1828,4.2004647
2834,2039,4.100393
2834,408,4.066411
2834,2493,4.0570674
2838,1097,8.1705675
2838,2899,8.125781
2838,1522,7.9969153
2838,1221,7.8261137
2838,904,7.7285366
2838,1209,7.636611
2838,939,7.592615
2838,5685,7.5732455
2838,610,7.564366
2838,1206,7.541986
2840,2609,7.5678916
2840,2687,7.2029777
2840,2491,7.0885715
2840,4450,6.898757
2840,572,6.780466
2840,3103,6.6557956
2840,774,6.6125646
2840,5386,6.564308
2840,1204,6.5462737
2840,7740,6.288058
2841,1521,7.6253047
2841,1092,7.5506835
2841,1016,7.149523
2841,7681,7.0418754
2841,1306,6.657365
2841,2304,6.618054
2841,1153,6.597641
2841,1887,6.59509
2841,5772,6.5724306
2841,4230,6.5667872
2843,2380,7.4206953
2843,1829,6.674153
2843,1871,5.940942
2843,406,5.910434
2843,1658,5.8138404
2843,6380,5.8093476
2843,3076,5.726063
2843,4311,5.706748
2843,3472,5.6640453
2843,175,5.6619177
2846,2339,1.8390214
2846,7683,1.7901815
2846,6329,1.7854166
2846,2580,1.7152827
2846,1199,1.6909299
2846,3736,1.658461
2846,829,1.5421995
2846,2871,1.5245575
2846,6602,1.5071354
2846,1186,1.5062745
2847,2820,20.665762
2847,4813,20.067268
2847,2500,19.298872
2847,3693,18.215818
2847,3151,17.446053
2847,2036,17.238491
2847,6654,17.05861
2847,3730,16.987875
2847,2284,16.786951
2847,1654,16.60539
2855,3623,1.1850952
2855,1935,1.1744889
2855,3013,1.0923526
2855,2207,1.0817423
2855,1294,1.0235281
2855,568,1.0234873
2855,2190,1.0043312
2855,3573,0.99973017
2855,1447,0.99260527
2855,4233,0.97417104
2858,2666,4.999413
2858,1050,4.2206335
2858,969,3.9991071
2858,1028,3.9581075
2858,5036,3.9556658
2858,854,3.9241543
2858,2828,3.8918622
2858,15459,3.8641934
2858,2173,3.7942424
2858,3484,3.7879472
2859,4363,16.902035
2859,8953,16.52708
2859,6310,15.742296
2859,3467,15.538453
2859,2250,15.229385
2859,1168,14.7355175
2859,2021,14.69894
2859,640,14.591398
2859,3061,14.560593
2859,14671,14.401152
2860,1463,8.18775
2860,13830,7.53087
2860,2548,7.419108
2860,1077,7.3781686
2860,388,7.2379336
2860,1639,7.205857
2860,1953,7.2012815
2860,5045,6.933246
2860,6620,6.801016
2860,1037,6.7133245
2861,3916,11.267347
2861,2436,10.883221
2861,995,10.87893
2861,1105,10.685178
2861,4922,10.358393
2861,2148,10.189156
2861,6632,9.939411
2861,1003,9.862625
2861,5017,9.737538
2861,2344,9.621223
2862,705,4.999293
2862,968,4.0216556
2862,7070,3.7875326
2862,4233,3.6707416
2862,1053,3.651915
2862,1868,3.6395936
2862,2005,3.6126022
2862,1119,3.5217495
2862,5451,3.5159602
2862,3047,3.496059
2868,2250,6.8174853
2868,6860,6.5989237
2868,1941,6.580109
2868,640,6.5131755
2868,4363,6.494023
2868,849,6.0896344
2868,3061,6.0664225
2868,3005,6.065383
2868,3739,6.027911
2868,2549,5.9691567
2869,2881,7.408237
2869,747,6.820658
2869,2734,6.7715545
2869,1276,6.660031
2869,3409,6.648269
2869,1977,6.608513
2869,1902,6.601581
2869,1834,6.581527
2869,4654,6.549062
2869,2198,6.485254
2870,757,7.6342864
2870,1149,7.6180644
2870,1292,7.488938
2870,728,7.4019637
2870,5510,7.201701
2870,717,7.044197
2870,8250,7.0331035
2870,1131,6.906993
2870,2099,6.890815
2870,2007,6.7668123
2875,1126,8.189959
2875,3271,7.783985
2875,1310,7.535676
2875,6308,7.422701
2875,2270,7.3921847
2875,1954,7.0097284
2875,1179,6.9944506
2875,4879,6.821591
2875,3874,6.7841864
2875,4121,6.7265334
2876,2283,8.089437
2876,2689,7.6606755
2876,5537,7.5249104
2876,862,7.219678
2876,1049,7.1373863
